;tweetid;stance;senti;target;moral;toxic;act;vad
1655;588698224740868096;AGAINST;NEGATIVE;Hillary Clinton;[0, 0, 1, 0, 1, 0, 1, 0, 0, 0];non_toxic;sta;[0.29266666666666663, 0.22633333333333333, 0.2374666666666667]
1656;588698231481180160;FAVOR;POSITIVE;Hillary Clinton;[0, 0, 0, 1, 0, 0, 0, 1, 0, 0];non_toxic;oth;[0.25969230769230767, 0.23299999999999998, 0.26323076923076927]
1657;588701697268064257;NONE;POSITIVE;Hillary Clinton;[0, 0, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;oth;[0.29416666666666663, 0.22033333333333335, 0.29600000000000004]
1658;588702640625754112;NONE;NEGATIVE;Hillary Clinton;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;sta;[0.23755555555555555, 0.29577777777777775, 0.2604444444444445]
1659;588711267742814208;AGAINST;NEGATIVE;Hillary Clinton;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;sta;[0.33069999999999994, 0.25, 0.2883]
1660;588717551405899776;AGAINST;NEGATIVE;Hillary Clinton;[0, 0, 0, 1, 1, 0, 0, 1, 0, 0];toxic;oth;[0.3464444444444445, 0.41488888888888886, 0.3973333333333333]
1661;588718010036269056;NONE;NEGATIVE;Hillary Clinton;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.27966666666666673, 0.23588888888888893, 0.23033333333333333]
1662;588721129642184704;NONE;NEGATIVE;Hillary Clinton;[0, 0, 0, 1, 0, 1, 0, 0, 0, 1];toxic;exp;[0.3162, 0.14939999999999998, 0.181]
1663;588721247309012993;NONE;NEGATIVE;Hillary Clinton;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;sta;[0.3361818181818182, 0.3640909090909091, 0.3649090909090909]
1664;588722660000956416;AGAINST;NEGATIVE;Hillary Clinton;[0, 1, 0, 0, 0, 0, 0, 1, 0, 1];non_toxic;oth;[0.23823076923076922, 0.23038461538461538, 0.21884615384615386]
1665;588731141420613635;AGAINST;NEGATIVE;Hillary Clinton;[0, 0, 0, 1, 0, 1, 0, 0, 0, 0];non_toxic;oth;[0.141875, 0.1775, 0.164125]
1666;588732135713832960;AGAINST;POSITIVE;Hillary Clinton;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;oth;[0.3087142857142857, 0.24314285714285713, 0.3271428571428571]
1667;588732595548114944;AGAINST;NEGATIVE;Hillary Clinton;[0, 0, 0, 0, 0, 0, 1, 0, 1, 0];toxic;oth;[0.15753333333333336, 0.29386666666666666, 0.22753333333333334]
1668;588737891712442368;AGAINST;NEGATIVE;Hillary Clinton;[0, 1, 0, 1, 0, 0, 0, 0, 0, 1];non_toxic;oth;[0.2618, 0.14426666666666665, 0.14573333333333333]
1669;588742545619951616;NONE;POSITIVE;Hillary Clinton;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.47435714285714287, 0.286, 0.4045]
1670;588746989870981120;AGAINST;NEGATIVE;Hillary Clinton;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.18235714285714288, 0.1857142857142857, 0.18792857142857142]
1671;588750484111904768;AGAINST;NEGATIVE;Hillary Clinton;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.29033333333333333, 0.28111111111111114, 0.3055555555555555]
1672;588750819790442497;AGAINST;NEGATIVE;Hillary Clinton;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.3701538461538461, 0.41169230769230764, 0.4747692307692307]
1673;588751898305396736;AGAINST;NEGATIVE;Hillary Clinton;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.2715882352941176, 0.1726470588235294, 0.25370588235294117]
1674;592560126944550912;AGAINST;NEGATIVE;Hillary Clinton;[0, 1, 1, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.30092857142857143, 0.20885714285714285, 0.25835714285714284]
1675;592652664896368640;AGAINST;NEGATIVE;Hillary Clinton;[1, 0, 0, 0, 0, 0, 1, 0, 0, 0];toxic;sta;[0.1346, 0.1872, 0.1628]
1676;592669363787948032;NONE;NEGATIVE;Hillary Clinton;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.3036153846153846, 0.3141538461538462, 0.31192307692307697]
1677;592671722832326656;AGAINST;NEGATIVE;Hillary Clinton;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.18314285714285714, 0.149, 0.22728571428571429]
1678;592701985800986624;NONE;NEGATIVE;Hillary Clinton;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.241, 0.08600000000000001, 0.1885]
1679;592727969900138497;NONE;NEGATIVE;Hillary Clinton;[1, 0, 1, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.20133333333333334, 0.11016666666666668, 0.14816666666666667]
1680;592736797500780544;AGAINST;NEGATIVE;Hillary Clinton;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.38682352941176473, 0.3232352941176471, 0.4021764705882353]
1681;592746307648942080;AGAINST;NEGATIVE;Hillary Clinton;[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;sta;[0.22118749999999998, 0.1949375, 0.22775]
1682;592747364533837826;AGAINST;NEGATIVE;Hillary Clinton;[0, 1, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.1679090909090909, 0.1680909090909091, 0.1340909090909091]
1683;592776323342442497;NONE;NEITHER;Hillary Clinton;[0, 0, 0, 1, 0, 1, 0, 1, 0, 0];non_toxic;sta;[0.293, 0.30877777777777776, 0.3238888888888889]
1684;592778696932614144;FAVOR;POSITIVE;Hillary Clinton;[0, 1, 0, 1, 0, 0, 0, 1, 0, 0];non_toxic;sta;[0.367, 0.25778571428571434, 0.3335714285714286]
1685;592788081570402304;NONE;POSITIVE;Hillary Clinton;[1, 0, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sug;[0.39722222222222225, 0.4588888888888889, 0.5064444444444445]
1686;592798360945430528;FAVOR;POSITIVE;Hillary Clinton;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.3953333333333333, 0.27286666666666665, 0.4188]
1687;592801588105846784;FAVOR;POSITIVE;Hillary Clinton;[1, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;oth;[0.2682857142857143, 0.2635714285714285, 0.233]
1688;592803449202417664;AGAINST;NEGATIVE;Hillary Clinton;[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sug;[0.20754545454545453, 0.14963636363636362, 0.20209090909090907]
1689;592814503693279234;FAVOR;POSITIVE;Hillary Clinton;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;oth;[0.3953333333333333, 0.27286666666666665, 0.4188]
1690;592814641341935618;FAVOR;POSITIVE;Hillary Clinton;[1, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;oth;[0.3953333333333333, 0.27286666666666665, 0.4188]
1691;592814927355768832;NONE;POSITIVE;Hillary Clinton;[1, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;exp;[0.5675454545454546, 0.34263636363636363, 0.5006363636363637]
1692;592816873156247552;FAVOR;POSITIVE;Hillary Clinton;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.3336923076923077, 0.2469230769230769, 0.31638461538461543]
1693;592856998133276672;AGAINST;NEGATIVE;Hillary Clinton;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];toxic;exp;[0.2873, 0.14659999999999998, 0.22545]
1694;592868600979038208;AGAINST;NEGATIVE;Hillary Clinton;[0, 1, 0, 0, 0, 1, 0, 0, 0, 1];non_toxic;oth;[0.2139285714285714, 0.15392857142857141, 0.1625]
1695;592868679072743425;FAVOR;NEGATIVE;Hillary Clinton;[1, 0, 0, 0, 0, 1, 1, 0, 0, 0];non_toxic;sta;[0.178875, 0.262625, 0.243875]
1696;592870380743823360;AGAINST;NEGATIVE;Hillary Clinton;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];non_toxic;sug;[0.3092, 0.2248666666666667, 0.29233333333333333]
1697;592875659044777985;AGAINST;NEGATIVE;Hillary Clinton;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];non_toxic;sta;[0.32987500000000003, 0.202125, 0.359]
1698;592880937605660672;FAVOR;POSITIVE;Hillary Clinton;[0, 0, 0, 1, 0, 0, 0, 1, 0, 0];non_toxic;oth;[0.28122222222222226, 0.18166666666666667, 0.3151111111111111]
1699;592882762404732928;FAVOR;POSITIVE;Hillary Clinton;[1, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.5675454545454546, 0.34263636363636363, 0.5006363636363637]
1700;592884221229867009;AGAINST;NEGATIVE;Hillary Clinton;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.21915384615384617, 0.24376923076923074, 0.23184615384615384]
1701;592902519996579840;NONE;NEGATIVE;Hillary Clinton;[0, 0, 0, 1, 0, 1, 0, 0, 0, 0];non_toxic;exp;[0.48044444444444445, 0.3325555555555555, 0.4245555555555556]
1702;592916053719519232;AGAINST;NEGATIVE;Hillary Clinton;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.21587499999999998, 0.348625, 0.29225]
1703;592922727872405504;AGAINST;NEGATIVE;Hillary Clinton;[0, 0, 1, 0, 0, 0, 0, 1, 0, 0];non_toxic;sta;[0.21839999999999998, 0.26766666666666666, 0.2700000000000001]
1704;592953854498594816;AGAINST;NEGATIVE;Hillary Clinton;[0, 0, 0, 0, 0, 1, 0, 1, 0, 0];toxic;exp;[0.2809375, 0.269125, 0.28681249999999997]
1705;593026562586497024;AGAINST;NEGATIVE;Hillary Clinton;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.6407777777777778, 0.3881111111111111, 0.5409999999999999]
1706;593068022547382272;AGAINST;POSITIVE;Hillary Clinton;[0, 1, 0, 0, 0, 1, 0, 1, 0, 0];non_toxic;sta;[0.282764705882353, 0.2251176470588235, 0.27458823529411763]
1707;593069234134994944;AGAINST;NEGATIVE;Hillary Clinton;[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];toxic;oth;[0.16633333333333333, 0.10966666666666666, 0.15066666666666667]
1708;593078724016242688;NONE;POSITIVE;Hillary Clinton;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.316, 0.19663157894736844, 0.30057894736842106]
1709;593087291842691074;AGAINST;NEGATIVE;Hillary Clinton;[1, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;exp;[0.4554285714285714, 0.3905, 0.42857142857142855]
1710;593088810772205568;AGAINST;NEGATIVE;Hillary Clinton;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];toxic;sug;[0.2537142857142857, 0.2367857142857143, 0.24057142857142857]
1711;593135512698933248;FAVOR;POSITIVE;Hillary Clinton;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;exp;[0.3615714285714286, 0.23357142857142857, 0.4051428571428572]
1712;593149367571349504;AGAINST;NEGATIVE;Hillary Clinton;[1, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.2451, 0.22649999999999998, 0.32030000000000003]
1713;593151237895356416;NONE;POSITIVE;Hillary Clinton;[0, 0, 1, 0, 0, 0, 0, 1, 0, 0];non_toxic;sta;[0.33911111111111114, 0.26222222222222225, 0.31555555555555553]
1714;593152198554603520;NONE;NEGATIVE;Hillary Clinton;[1, 0, 0, 0, 1, 0, 0, 1, 0, 0];non_toxic;oth;[0.23714285714285716, 0.18733333333333335, 0.18557142857142855]
1715;593162280210178048;FAVOR;POSITIVE;Hillary Clinton;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sug;[0.34755555555555556, 0.24177777777777779, 0.29344444444444445]
1716;593169975424122880;AGAINST;NEGATIVE;Hillary Clinton;[0, 0, 0, 0, 1, 0, 0, 1, 0, 0];toxic;oth;[0.3247857142857143, 0.3442857142857143, 0.38185714285714284]
1717;593178731176333312;AGAINST;NEGATIVE;Hillary Clinton;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.37415384615384617, 0.3366923076923077, 0.36369230769230776]
1718;593185589010309120;FAVOR;POSITIVE;Hillary Clinton;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;oth;[0.6108461538461539, 0.38053846153846155, 0.5686923076923077]
1719;593188280591482880;NONE;NEGATIVE;Hillary Clinton;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];toxic;que;[0.09266666666666666, 0.23758333333333334, 0.1995]
1720;593191297437040641;AGAINST;NEGATIVE;Hillary Clinton;[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.30615384615384617, 0.3041538461538461, 0.33484615384615385]
1721;593197550427058176;FAVOR;POSITIVE;Hillary Clinton;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.4404, 0.24339999999999998, 0.2939]
1722;593204298508447744;AGAINST;NEGATIVE;Hillary Clinton;[0, 1, 0, 0, 1, 0, 0, 1, 0, 0];toxic;oth;[0.3017142857142857, 0.3272142857142857, 0.34450000000000003]
1723;593208077156880384;NONE;POSITIVE;Hillary Clinton;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sta;[0.28285714285714286, 0.2207857142857143, 0.21142857142857144]
1724;593212877193916416;FAVOR;NEGATIVE;Hillary Clinton;[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sta;[0.33722222222222226, 0.238, 0.26633333333333337]
1725;593217660059459584;AGAINST;NEGATIVE;Hillary Clinton;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];toxic;sta;[0.33793333333333325, 0.3750666666666667, 0.4036666666666667]
1726;593221425353388032;FAVOR;NEGATIVE;Hillary Clinton;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.31764285714285717, 0.24357142857142855, 0.26985714285714285]
1727;593223680362213376;FAVOR;NEGATIVE;Hillary Clinton;[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.21483333333333335, 0.11691666666666667, 0.17666666666666667]
1728;593223687706378240;FAVOR;POSITIVE;Hillary Clinton;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.21483333333333335, 0.11691666666666667, 0.17666666666666667]
1729;593226648713097216;FAVOR;POSITIVE;Hillary Clinton;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.3597333333333334, 0.2903333333333334, 0.3532]
1730;593227318631518208;FAVOR;POSITIVE;Hillary Clinton;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;exp;[0.5343076923076924, 0.3771538461538462, 0.4268461538461538]
1731;593237012662067201;FAVOR;POSITIVE;Hillary Clinton;[0, 0, 0, 0, 0, 0, 1, 0, 1, 0];non_toxic;oth;[0.21633333333333335, 0.165, 0.18516666666666667]
1732;593238267337703426;NONE;NEGATIVE;Hillary Clinton;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.305875, 0.2255, 0.23825000000000002]
1733;593249845328089089;AGAINST;NEGATIVE;Hillary Clinton;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.25885714285714284, 0.25314285714285717, 0.20900000000000002]
1734;593261079620362240;NONE;NEGATIVE;Hillary Clinton;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];toxic;sta;[0.08777777777777779, 0.17655555555555555, 0.12155555555555554]
1735;593276712407986178;AGAINST;NEGATIVE;Hillary Clinton;[0, 0, 0, 1, 0, 0, 0, 1, 0, 0];non_toxic;exp;[0.34657142857142853, 0.216, 0.2739285714285714]
1736;593280212353327104;FAVOR;POSITIVE;Hillary Clinton;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.21974999999999997, 0.19274999999999998, 0.20168750000000002]
1737;593295038735462400;FAVOR;NEGATIVE;Hillary Clinton;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];toxic;exp;[0.3726153846153846, 0.3447692307692308, 0.34769230769230774]
1738;593322361954271232;AGAINST;POSITIVE;Hillary Clinton;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.2418235294117647, 0.13929411764705882, 0.20899999999999996]
1739;593400064682385409;NONE;NEGATIVE;Hillary Clinton;[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sta;[0.09927272727272728, 0.09636363636363637, 0.10318181818181818]
1740;593416618044067840;AGAINST;NEGATIVE;Hillary Clinton;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];toxic;oth;[0.16558333333333333, 0.12233333333333334, 0.16958333333333334]
1741;593417550438014977;FAVOR;POSITIVE;Hillary Clinton;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.36710000000000004, 0.22809999999999997, 0.33859999999999996]
1742;593418172977389568;AGAINST;NEGATIVE;Hillary Clinton;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.33421428571428574, 0.2625, 0.35314285714285715]
1743;593418399901966336;NONE;POSITIVE;Hillary Clinton;[0, 0, 0, 1, 0, 1, 0, 0, 0, 0];non_toxic;sug;[0.5024545454545455, 0.3221818181818181, 0.4773636363636364]
1744;593420067544670208;AGAINST;NEGATIVE;Hillary Clinton;[0, 0, 0, 0, 1, 0, 0, 1, 0, 0];non_toxic;exp;[0.39992857142857147, 0.37928571428571434, 0.4862857142857143]
1745;593426794121863168;AGAINST;NEGATIVE;Hillary Clinton;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;oth;[0.20166666666666666, 0.26122222222222224, 0.2554444444444444]
1746;593426988179836928;AGAINST;NEGATIVE;Hillary Clinton;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;sug;[0.24790909090909094, 0.14627272727272728, 0.22718181818181815]
1747;593427611629543427;FAVOR;POSITIVE;Hillary Clinton;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.511, 0.3901428571428571, 0.5001428571428571]
1748;593430442314964992;NONE;NEGATIVE;Hillary Clinton;[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];toxic;sta;[0.16663636363636364, 0.09836363636363638, 0.1398181818181818]
1749;593434789841137664;FAVOR;NEGATIVE;Hillary Clinton;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.2466, 0.29690000000000005, 0.28700000000000003]
1750;593435252976156672;NONE;NEGATIVE;Hillary Clinton;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.395, 0.3104, 0.3968]
1751;593441607367532544;AGAINST;NEGATIVE;Hillary Clinton;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1];non_toxic;exp;[0.27571428571428575, 0.2664285714285714, 0.27585714285714286]
1752;593450247512272898;AGAINST;NEGATIVE;Hillary Clinton;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.22916666666666666, 0.10633333333333332, 0.16066666666666665]
1753;593472021624913920;NONE;POSITIVE;Hillary Clinton;[0, 1, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;sta;[0.33856250000000004, 0.2628125, 0.3179375]
1754;593472176721887235;AGAINST;POSITIVE;Hillary Clinton;[0, 0, 1, 0, 1, 0, 1, 0, 0, 0];non_toxic;exp;[0.225125, 0.1993125, 0.2346875]
1755;593472745809321985;AGAINST;POSITIVE;Hillary Clinton;[1, 0, 1, 0, 0, 0, 1, 0, 0, 0];non_toxic;sug;[0.24370588235294116, 0.13429411764705884, 0.18247058823529413]
1756;593476794969362432;FAVOR;POSITIVE;Hillary Clinton;[0, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;oth;[0.26975, 0.157875, 0.16575]
1757;593487472778162176;NONE;POSITIVE;Hillary Clinton;[1, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;sta;[0.6293076923076923, 0.3067692307692308, 0.4732307692307692]
1758;614111172908855296;NONE;NEGATIVE;Hillary Clinton;[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.2808181818181818, 0.24481818181818182, 0.2737272727272727]
1759;614115183959650304;AGAINST;NEGATIVE;Hillary Clinton;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.231, 0.2007777777777778, 0.26522222222222225]
1760;614118164155142144;FAVOR;POSITIVE;Hillary Clinton;[0, 0, 1, 0, 0, 0, 0, 0, 0, 1];non_toxic;oth;[0.27605555555555555, 0.2698888888888889, 0.3277777777777778]
1761;614120364612784128;AGAINST;POSITIVE;Hillary Clinton;[0, 0, 0, 1, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.25339999999999996, 0.1666, 0.2218]
1762;614123124238319616;NONE;POSITIVE;Hillary Clinton;[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.1455, 0.125, 0.16225]
1763;614124257996464128;AGAINST;NEGATIVE;Hillary Clinton;[0, 0, 0, 1, 1, 0, 1, 0, 0, 0];toxic;exp;[0.20411764705882354, 0.19005882352941178, 0.211]
1764;614126112860323840;NONE;POSITIVE;Hillary Clinton;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.31814285714285717, 0.21485714285714289, 0.29628571428571426]
1765;614134012764930048;NONE;POSITIVE;Hillary Clinton;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.3384375, 0.2185625, 0.270625]
1766;614134333713088512;AGAINST;NEGATIVE;Hillary Clinton;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;que;[0.2453076923076923, 0.22053846153846154, 0.29484615384615387]
1767;614146999731027969;NONE;POSITIVE;Hillary Clinton;[0, 0, 0, 1, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.38316666666666666, 0.26383333333333336, 0.329]
1768;614162764383170560;NONE;NEITHER;Hillary Clinton;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.3821666666666667, 0.20266666666666666, 0.29083333333333333]
1769;614166256086749185;AGAINST;NEGATIVE;Hillary Clinton;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.1450909090909091, 0.2178181818181818, 0.2167272727272727]
1770;614171901762473984;FAVOR;POSITIVE;Hillary Clinton;[0, 0, 0, 0, 0, 0, 1, 0, 0, 1];non_toxic;oth;[0.413, 0.30450000000000005, 0.32630000000000003]
1771;614172352713240576;AGAINST;NEGATIVE;Hillary Clinton;[1, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.48000000000000004, 0.3073076923076923, 0.39976923076923077]
1772;614188877197246470;NONE;NEITHER;Hillary Clinton;[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.242, 0.1578, 0.23280000000000003]
1773;614196144814452736;AGAINST;NEGATIVE;Hillary Clinton;[0, 0, 0, 0, 1, 0, 0, 0, 0, 1];non_toxic;sta;[0.24045454545454545, 0.27681818181818185, 0.2513636363636364]
1774;614204223056535552;NONE;NEGATIVE;Hillary Clinton;[0, 0, 0, 1, 1, 0, 0, 0, 1, 0];toxic;exp;[0.4265333333333333, 0.2517333333333333, 0.3218666666666667]
1775;614209038474031104;NONE;NEGATIVE;Hillary Clinton;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;exp;[0.3490714285714286, 0.27071428571428574, 0.3188571428571429]
1776;614210645274324993;FAVOR;NEGATIVE;Hillary Clinton;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.22527777777777777, 0.2037777777777778, 0.19744444444444445]
1777;614211579920433152;NONE;NEITHER;Hillary Clinton;[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.31270000000000003, 0.2242, 0.3165]
1778;614213308137078784;FAVOR;POSITIVE;Hillary Clinton;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.36766666666666664, 0.27473333333333333, 0.3144666666666667]
1779;614219898940559360;AGAINST;NEGATIVE;Hillary Clinton;[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;que;[0.17745454545454545, 0.2898181818181818, 0.23809090909090908]
1780;614220030473957376;AGAINST;NEGATIVE;Hillary Clinton;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];toxic;sta;[0.17745454545454545, 0.2898181818181818, 0.23809090909090908]
1781;614220627025727488;NONE;NEGATIVE;Hillary Clinton;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.3538461538461538, 0.3046153846153846, 0.42546153846153845]
1782;614223467211280384;NONE;POSITIVE;Hillary Clinton;[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;sta;[0.2663, 0.1261, 0.18889999999999998]
1783;614225732290523136;NONE;POSITIVE;Hillary Clinton;[1, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;sug;[0.3772727272727273, 0.36136363636363633, 0.4161818181818182]
1784;614225756152037378;NONE;NEGATIVE;Hillary Clinton;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];toxic;sta;[0.26, 0.2250909090909091, 0.264]
1785;614228818040082433;NONE;POSITIVE;Hillary Clinton;[0, 0, 0, 0, 1, 0, 0, 1, 0, 0];non_toxic;sta;[0.4700714285714286, 0.3449285714285714, 0.42285714285714276]
1786;614233635521212416;FAVOR;POSITIVE;Hillary Clinton;[0, 0, 1, 0, 0, 0, 0, 0, 1, 0];non_toxic;oth;[0.301375, 0.22375, 0.277625]
1787;614241300922109956;NONE;POSITIVE;Hillary Clinton;[0, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;sta;[0.5049285714285714, 0.3406428571428572, 0.3920714285714286]
1788;614242554213588992;NONE;NEGATIVE;Hillary Clinton;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.41018181818181815, 0.4065454545454546, 0.5214545454545455]
1789;614250095073230848;FAVOR;POSITIVE;Hillary Clinton;[0, 0, 1, 0, 0, 0, 0, 1, 0, 0];non_toxic;oth;[0.258, 0.194625, 0.25275000000000003]
1790;614250978628517888;NONE;NEITHER;Hillary Clinton;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.17090909090909093, 0.09699999999999999, 0.15036363636363637]
1791;614251175303450624;FAVOR;POSITIVE;Hillary Clinton;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.20600000000000002, 0.07466666666666667, 0.14200000000000002]
1792;614252094506319872;AGAINST;NEGATIVE;Hillary Clinton;[0, 0, 0, 0, 0, 1, 0, 0, 0, 1];non_toxic;oth;[0.581, 0.517625, 0.470125]
1793;614252209895641088;AGAINST;NEGATIVE;Hillary Clinton;[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.24707692307692306, 0.25553846153846155, 0.23346153846153844]
1794;614253847033348096;FAVOR;POSITIVE;Hillary Clinton;[1, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;sug;[0.391875, 0.28875, 0.32575]
1795;614260081312559104;AGAINST;NEGATIVE;Hillary Clinton;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.5867272727272728, 0.3247272727272727, 0.4914545454545454]
